"Period","Coupon Code","Number of Uses","Sales Total Amount (USD)","Delivered Orders","Delivered Orders Revenue (USD)","Delivered First Orders","Delivered First Orders Revenue (USD)","Delivered Retention Orders","Delivered Retention Orders Revenue (USD)"
"28 Jul 2025","df2","2","76.73","2","76.73","2","76.73","0","0.00"
"28 Jul 2025","cnl","2","292.56","2","292.56","2","292.56","0","0.00"
"28 Jul 2025","df5","1","20.90","1","20.90","1","20.90","0","0.00"
"28 Jul 2025","ost","1","64.95","1","64.95","1","64.95","0","0.00"
"28 Jul 2025","qat","1","109.66","1","109.66","1","109.66","0","0.00"
"27 Jul 2025","fxn","3","80.40","3","80.40","3","80.40","0","0.00"
"27 Jul 2025","fuj","2","441.75","2","441.75","2","441.75","0","0.00"
"27 Jul 2025","cnl","2","111.72","2","111.72","2","111.72","0","0.00"
"27 Jul 2025","qqq","2","185.60","2","185.60","2","185.60","0","0.00"
"27 Jul 2025","dd","1","40.04","1","40.04","1","40.04","0","0.00"
"27 Jul 2025","ost","1","88.30","1","88.30","1","88.30","0","0.00"
"27 Jul 2025","tnmw","1","65.16","1","65.16","1","65.16","0","0.00"
"27 Jul 2025","df7","1","474.69","1","474.69","1","474.69","0","0.00"
"26 Jul 2025","fxn","3","198.67","3","198.67","3","198.67","0","0.00"
"26 Jul 2025","fuj","2","189.63","2","189.63","2","189.63","0","0.00"
"26 Jul 2025","mm","1","36.08","1","36.08","1","36.08","0","0.00"
"26 Jul 2025","ost","1","45.40","1","45.40","1","45.40","0","0.00"
"26 Jul 2025","tnmw","1","97.31","1","97.31","1","97.31","0","0.00"
"26 Jul 2025","df1","1","34.31","1","34.31","1","34.31","0","0.00"
"26 Jul 2025","dzd","1","236.97","1","236.97","1","236.97","0","0.00"
"25 Jul 2025","fxn","6","459.49","6","459.49","6","459.49","0","0.00"
"25 Jul 2025","ff7k","1","76.04","1","76.04","1","76.04","0","0.00"
"25 Jul 2025","fuj","1","187.40","1","187.40","1","187.40","0","0.00"
"25 Jul 2025","ost","1","31.78","1","31.78","1","31.78","0","0.00"
"25 Jul 2025","vv","1","77.48","1","77.48","1","77.48","0","0.00"
"25 Jul 2025","tg1","1","105.33","1","105.33","1","105.33","0","0.00"
"24 Jul 2025","df5","3","1455.07","3","1455.07","3","1455.07","0","0.00"
"24 Jul 2025","fxn","1","105.29","1","105.29","1","105.29","0","0.00"
"24 Jul 2025","cnl","1","163.36","1","163.36","1","163.36","0","0.00"
"24 Jul 2025","dd44","1","101.39","1","101.39","1","101.39","0","0.00"
"23 Jul 2025","fxn","5","180.37","5","180.37","5","180.37","0","0.00"
"23 Jul 2025","df5","2","176.91","2","176.91","2","176.91","0","0.00"
"23 Jul 2025","dd44","1","281.63","1","281.63","1","281.63","0","0.00"
"23 Jul 2025","vv","1","20.89","1","20.89","1","20.89","0","0.00"
"22 Jul 2025","fxn","6","518.73","6","518.73","6","518.73","0","0.00"
"22 Jul 2025","cnl","1","62.26","1","62.26","1","62.26","0","0.00"
"22 Jul 2025","ck","1","146.98","1","146.98","1","146.98","0","0.00"
"22 Jul 2025","qqq","1","216.18","1","216.18","1","216.18","0","0.00"
"22 Jul 2025","zg32","1","137.75","1","137.75","1","137.75","0","0.00"
"21 Jul 2025","fxn","2","677.68","2","677.68","2","677.68","0","0.00"
"21 Jul 2025","tnmw","1","252.25","1","252.25","1","252.25","0","0.00"
"21 Jul 2025","dd44","1","151.13","1","151.13","1","151.13","0","0.00"
"21 Jul 2025","df1","1","189.20","1","189.20","1","189.20","0","0.00"
"21 Jul 2025","ds8","1","28.19","1","28.19","1","28.19","0","0.00"
"21 Jul 2025","vv","1","34.34","1","34.34","1","34.34","0","0.00"
"20 Jul 2025","fxn","2","204.93","2","204.93","2","204.93","0","0.00"
"20 Jul 2025","cnl","2","66.07","2","66.07","2","66.07","0","0.00"
"20 Jul 2025","df5","2","1347.54","2","1347.54","2","1347.54","0","0.00"
"20 Jul 2025","ost","1","134.92","1","134.92","1","134.92","0","0.00"
"20 Jul 2025","ifw","1","336.47","1","336.47","1","336.47","0","0.00"
"20 Jul 2025","fuj","1","27.49","1","27.49","1","27.49","0","0.00"
"19 Jul 2025","fxn","4","274.74","4","274.74","4","274.74","0","0.00"
"19 Jul 2025","fuj","2","94.12","2","94.12","2","94.12","0","0.00"
"19 Jul 2025","dd","2","329.03","2","329.03","2","329.03","0","0.00"
"18 Jul 2025","fxn","3","155.63","3","155.63","3","155.63","0","0.00"
"18 Jul 2025","ck","1","98.13","1","98.13","1","98.13","0","0.00"
"18 Jul 2025","df5","1","91.08","1","91.08","1","91.08","0","0.00"
"18 Jul 2025","ifw","1","139.38","1","139.38","1","139.38","0","0.00"
"18 Jul 2025","ost","1","85.99","1","85.99","1","85.99","0","0.00"
"18 Jul 2025","vv","1","231.47","1","231.47","1","231.47","0","0.00"
"17 Jul 2025","fxn","2","61.31","2","61.31","2","61.31","0","0.00"
"17 Jul 2025","ost","2","108.56","2","108.56","2","108.56","0","0.00"
"17 Jul 2025","qqq","1","135.28","1","135.28","1","135.28","0","0.00"
"17 Jul 2025","97c","1","21.09","1","21.09","1","21.09","0","0.00"
"17 Jul 2025","df5","1","43.30","1","43.30","1","43.30","0","0.00"
"16 Jul 2025","vv","2","280.20","2","280.20","2","280.20","0","0.00"
"16 Jul 2025","qqq","1","77.09","1","77.09","1","77.09","0","0.00"
"16 Jul 2025","ccc","1","531.38","1","531.38","1","531.38","0","0.00"
"16 Jul 2025","fuj","1","69.00","1","69.00","1","69.00","0","0.00"
"16 Jul 2025","fxn","1","369.42","1","369.42","1","369.42","0","0.00"
"16 Jul 2025","ost","1","35.74","1","35.74","1","35.74","0","0.00"
"16 Jul 2025","tnmw","1","115.18","1","115.18","1","115.18","0","0.00"
"15 Jul 2025","aeb","1","64.31","1","64.31","1","64.31","0","0.00"
"15 Jul 2025","cnl","1","57.37","1","57.37","1","57.37","0","0.00"
"15 Jul 2025","fxn","1","152.59","1","152.59","1","152.59","0","0.00"
"15 Jul 2025","ost","1","91.08","1","91.08","1","91.08","0","0.00"
"15 Jul 2025","tnmw","1","394.09","1","394.09","1","394.09","0","0.00"
"14 Jul 2025","fxn","2","58.05","2","58.05","2","58.05","0","0.00"
"14 Jul 2025","tnmw","1","241.45","1","241.45","1","241.45","0","0.00"
"13 Jul 2025","fxn","5","326.03","5","326.03","5","326.03","0","0.00"
"13 Jul 2025","df5","1","57.74","1","57.74","1","57.74","0","0.00"
"13 Jul 2025","ost","1","138.50","1","138.50","1","138.50","0","0.00"
"13 Jul 2025","qqq","1","85.86","1","85.86","1","85.86","0","0.00"
"13 Jul 2025","vv","1","69.14","1","69.14","1","69.14","0","0.00"
"13 Jul 2025","4dg","1","228.90","1","228.90","1","228.90","0","0.00"
"12 Jul 2025","fxn","6","856.88","6","856.88","6","856.88","0","0.00"
"12 Jul 2025","df5","4","144.83","4","144.83","4","144.83","0","0.00"
"12 Jul 2025","klm","1","121.94","1","121.94","1","121.94","0","0.00"
"12 Jul 2025","piv","1","128.19","1","128.19","1","128.19","0","0.00"
"12 Jul 2025","qqq","1","49.05","1","49.05","1","49.05","0","0.00"
"11 Jul 2025","fxn","4","830.78","4","830.78","4","830.78","0","0.00"
"11 Jul 2025","piv","2","181.33","2","181.33","2","181.33","0","0.00"
"11 Jul 2025","cnl","1","331.81","0","0.00","0","0.00","0","0.00"
"11 Jul 2025","df5","1","25.57","1","25.57","1","25.57","0","0.00"
"11 Jul 2025","fuj","1","27.02","1","27.02","1","27.02","0","0.00"
"11 Jul 2025","qqq","1","16.38","1","16.38","1","16.38","0","0.00"
"10 Jul 2025","fxn","4","301.24","4","301.24","4","301.24","0","0.00"
"10 Jul 2025","df5","1","31.66","1","31.66","1","31.66","0","0.00"
"10 Jul 2025","df1","1","27.14","1","27.14","1","27.14","0","0.00"
"09 Jul 2025","fxn","6","438.85","6","438.85","6","438.85","0","0.00"
"09 Jul 2025","fuj","2","190.07","2","190.07","2","190.07","0","0.00"
"08 Jul 2025","fxn","2","72.49","2","72.49","2","72.49","0","0.00"
"08 Jul 2025","dd44","1","50.48","1","50.48","1","50.48","0","0.00"
"08 Jul 2025","df2","1","23.22","1","23.22","1","23.22","0","0.00"
"08 Jul 2025","cnl","1","85.19","1","85.19","1","85.19","0","0.00"
"08 Jul 2025","qqq","1","108.53","1","108.53","1","108.53","0","0.00"
"08 Jul 2025","fuj","1","176.84","1","176.84","1","176.84","0","0.00"
"07 Jul 2025","fxn","4","407.55","4","407.55","4","407.55","0","0.00"
"07 Jul 2025","fuj","1","105.17","1","105.17","1","105.17","0","0.00"
"07 Jul 2025","dzd","1","106.82","1","106.82","1","106.82","0","0.00"
"07 Jul 2025","qqq","1","105.17","1","105.17","1","105.17","0","0.00"
"07 Jul 2025","zg32","1","69.40","1","69.40","1","69.40","0","0.00"
"06 Jul 2025","fxn","4","610.63","4","610.63","4","610.63","0","0.00"
"06 Jul 2025","cnl","1","168.30","1","168.30","1","168.30","0","0.00"
"06 Jul 2025","ifw","1","33.69","1","33.69","1","33.69","0","0.00"
"06 Jul 2025","piv","1","47.66","1","47.66","1","47.66","0","0.00"
"05 Jul 2025","qqq","2","112.56","2","112.56","2","112.56","0","0.00"
"05 Jul 2025","df2","1","125.62","1","125.62","1","125.62","0","0.00"
"05 Jul 2025","fuj","1","24.53","1","24.53","1","24.53","0","0.00"
"05 Jul 2025","ifw","1","138.86","1","138.86","1","138.86","0","0.00"
"05 Jul 2025","tnmw","1","92.48","1","92.48","1","92.48","0","0.00"
"04 Jul 2025","fxn","6","468.07","6","468.07","6","468.07","0","0.00"
"04 Jul 2025","cnl","3","288.34","3","288.34","3","288.34","0","0.00"
"03 Jul 2025","fxn","7","359.66","7","359.66","7","359.66","0","0.00"
"03 Jul 2025","97c","1","20.25","1","20.25","1","20.25","0","0.00"
"03 Jul 2025","cnl","1","71.83","1","71.83","1","71.83","0","0.00"
"03 Jul 2025","ifw","1","179.40","1","179.40","1","179.40","0","0.00"
"02 Jul 2025","qqq","4","520.96","4","520.96","4","520.96","0","0.00"
"02 Jul 2025","fxn","3","609.23","3","609.23","3","609.23","0","0.00"
"02 Jul 2025","df2","2","211.25","2","211.25","2","211.25","0","0.00"
"02 Jul 2025","df5","2","214.07","2","214.07","2","214.07","0","0.00"
"02 Jul 2025","fuj","1","26.93","1","26.93","1","26.93","0","0.00"
"02 Jul 2025","ost","1","34.32","1","34.32","1","34.32","0","0.00"
"02 Jul 2025","bna","1","61.62","1","61.62","1","61.62","0","0.00"
"02 Jul 2025","97c","1","40.31","1","40.31","1","40.31","0","0.00"
"02 Jul 2025","cnl","1","19.41","1","19.41","1","19.41","0","0.00"
"02 Jul 2025","dzd","1","58.60","1","58.60","1","58.60","0","0.00"
"01 Jul 2025","fxn","4","208.65","4","208.65","4","208.65","0","0.00"
"01 Jul 2025","dd44","1","115.23","1","115.23","1","115.23","0","0.00"
"01 Jul 2025","df5","1","40.55","1","40.55","1","40.55","0","0.00"
"30 Jun 2025","fxn","8","235.72","8","235.72","8","235.72","0","0.00"
"30 Jun 2025","df5","2","88.09","2","88.09","2","88.09","0","0.00"
"30 Jun 2025","tnmw","1","81.69","1","81.69","1","81.69","0","0.00"
"30 Jun 2025","ost","1","115.91","1","115.91","1","115.91","0","0.00"
"30 Jun 2025","cnl","1","28.26","1","28.26","1","28.26","0","0.00"
"30 Jun 2025","df2","1","152.56","1","152.56","1","152.56","0","0.00"
"30 Jun 2025","fuj","1","268.10","1","268.10","1","268.10","0","0.00"
"30 Jun 2025","qqq","1","22.73","1","22.73","1","22.73","0","0.00"
"29 Jun 2025","df5","3","178.88","3","178.88","3","178.88","0","0.00"
"29 Jun 2025","fxn","1","81.69","1","81.69","1","81.69","0","0.00"
"29 Jun 2025","ifw","1","230.92","1","230.92","1","230.92","0","0.00"
"29 Jun 2025","tnmw","1","39.13","1","39.13","1","39.13","0","0.00"
"28 Jun 2025","fxn","3","225.54","3","225.54","3","225.54","0","0.00"
"28 Jun 2025","df2","2","314.99","2","314.99","2","314.99","0","0.00"
"28 Jun 2025","df5","1","130.20","1","130.20","1","130.20","0","0.00"
"28 Jun 2025","2rz","1","222.68","1","222.68","1","222.68","0","0.00"
"28 Jun 2025","ck","1","101.03","1","101.03","1","101.03","0","0.00"
"28 Jun 2025","tnmw","1","106.63","1","106.63","1","106.63","0","0.00"
"27 Jun 2025","fxn","7","384.48","7","384.48","7","384.48","0","0.00"
"27 Jun 2025","qqq","2","69.74","2","69.74","2","69.74","0","0.00"
"27 Jun 2025","ff7k","1","148.20","1","148.20","1","148.20","0","0.00"
"27 Jun 2025","ost","1","78.80","1","78.80","1","78.80","0","0.00"
"27 Jun 2025","tnmw","1","67.67","1","67.67","1","67.67","0","0.00"
"27 Jun 2025","97c","1","81.69","1","81.69","1","81.69","0","0.00"
"27 Jun 2025","df2","1","87.09","1","87.09","1","87.09","0","0.00"
"26 Jun 2025","fxn","7","707.04","7","707.04","7","707.04","0","0.00"
"26 Jun 2025","df1","2","65.74","2","65.74","2","65.74","0","0.00"
"26 Jun 2025","ost","1","134.55","1","134.55","1","134.55","0","0.00"
"25 Jun 2025","qqq","4","320.41","4","320.41","4","320.41","0","0.00"
"25 Jun 2025","fxn","3","537.28","3","537.28","3","537.28","0","0.00"
"25 Jun 2025","6no","1","31.54","1","31.54","1","31.54","0","0.00"
"25 Jun 2025","fuj","1","18.46","0","0.00","0","0.00","0","0.00"
"25 Jun 2025","tnmw","1","78.80","1","78.80","1","78.80","0","0.00"
"24 Jun 2025","fxn","5","639.78","5","639.78","5","639.78","0","0.00"
"24 Jun 2025","ds8","1","27.72","1","27.72","1","27.72","0","0.00"
"24 Jun 2025","fuj","1","215.61","1","215.61","1","215.61","0","0.00"
"24 Jun 2025","cnl","1","435.41","1","435.41","1","435.41","0","0.00"
"24 Jun 2025","qqq","1","19.90","1","19.90","1","19.90","0","0.00"
"24 Jun 2025","df1","1","548.20","1","548.20","1","548.20","0","0.00"
"23 Jun 2025","fxn","2","112.30","2","112.30","2","112.30","0","0.00"
"23 Jun 2025","ost","1","21.22","1","21.22","1","21.22","0","0.00"
"22 Jun 2025","fxn","3","252.48","3","252.48","3","252.48","0","0.00"
"22 Jun 2025","qqq","2","228.26","2","228.26","2","228.26","0","0.00"
"22 Jun 2025","dd44","1","121.83","1","121.83","1","121.83","0","0.00"
"22 Jun 2025","dzd","1","133.17","1","133.17","1","133.17","0","0.00"
"22 Jun 2025","cnl","1","45.91","1","45.91","1","45.91","0","0.00"
"22 Jun 2025","jdd2","1","51.42","1","51.42","1","51.42","0","0.00"
"22 Jun 2025","97c","1","141.42","1","141.42","1","141.42","0","0.00"
"21 Jun 2025","fxn","4","290.61","4","290.61","4","290.61","0","0.00"
"21 Jun 2025","ff7k","1","164.18","1","164.18","1","164.18","0","0.00"
"21 Jun 2025","cnl","1","100.06","1","100.06","1","100.06","0","0.00"
"21 Jun 2025","ifw","1","37.31","1","37.31","1","37.31","0","0.00"
"20 Jun 2025","fxn","3","441.81","3","441.81","3","441.81","0","0.00"
"20 Jun 2025","fuj","1","476.50","1","476.50","1","476.50","0","0.00"
"20 Jun 2025","ost","1","51.77","1","51.77","1","51.77","0","0.00"
"20 Jun 2025","qqq","1","94.86","1","94.86","1","94.86","0","0.00"
"20 Jun 2025","cnl","1","49.47","1","49.47","1","49.47","0","0.00"
"19 Jun 2025","fxn","3","399.16","3","399.16","3","399.16","0","0.00"
"19 Jun 2025","cnl","2","175.32","2","175.32","2","175.32","0","0.00"
"19 Jun 2025","ds8","1","39.07","1","39.07","1","39.07","0","0.00"
"19 Jun 2025","tnmw","1","34.47","1","34.47","1","34.47","0","0.00"
"18 Jun 2025","fxn","6","838.82","6","838.82","6","838.82","0","0.00"
"18 Jun 2025","ost","2","188.52","2","188.52","2","188.52","0","0.00"
"18 Jun 2025","qqq","1","35.18","1","35.18","1","35.18","0","0.00"
"18 Jun 2025","zg32","1","89.58","1","89.58","1","89.58","0","0.00"
"17 Jun 2025","df1","1","127.82","1","127.82","1","127.82","0","0.00"
"17 Jun 2025","qqq","1","56.97","1","56.97","1","56.97","0","0.00"
"17 Jun 2025","zg32","1","93.82","1","93.82","1","93.82","0","0.00"
"17 Jun 2025","fxn","1","99.99","1","99.99","1","99.99","0","0.00"
"16 Jun 2025","fxn","5","696.61","5","696.61","5","696.61","0","0.00"
"16 Jun 2025","tnmw","2","268.12","2","268.12","2","268.12","0","0.00"
"16 Jun 2025","fuj","1","304.10","1","304.10","1","304.10","0","0.00"
"16 Jun 2025","qqq","1","108.95","1","108.95","1","108.95","0","0.00"
"16 Jun 2025","zag8","1","20.67","1","20.67","1","20.67","0","0.00"
"15 Jun 2025","fxn","3","174.73","3","174.73","3","174.73","0","0.00"
"15 Jun 2025","ost","1","372.50","1","372.50","1","372.50","0","0.00"
"15 Jun 2025","tnmw","1","45.86","1","45.86","1","45.86","0","0.00"
"14 Jun 2025","fxn","5","308.15","5","308.15","5","308.15","0","0.00"
"14 Jun 2025","ost","1","82.55","1","82.55","1","82.55","0","0.00"
"14 Jun 2025","samah","1","105.29","1","105.29","1","105.29","0","0.00"
"13 Jun 2025","fxn","4","197.30","4","197.30","4","197.30","0","0.00"
"13 Jun 2025","dzd","1","141.92","1","141.92","1","141.92","0","0.00"
"13 Jun 2025","df5","1","126.96","1","126.96","1","126.96","0","0.00"
"13 Jun 2025","tnmw","1","268.69","1","268.69","1","268.69","0","0.00"
"13 Jun 2025","zg32","1","88.49","1","88.49","1","88.49","0","0.00"
"12 Jun 2025","fxn","3","382.22","3","382.22","3","382.22","0","0.00"
"12 Jun 2025","cnl","1","195.82","1","195.82","1","195.82","0","0.00"
"11 Jun 2025","fxn","4","238.07","4","238.07","4","238.07","0","0.00"
"10 Jun 2025","fxn","2","157.03","2","157.03","2","157.03","0","0.00"
"10 Jun 2025","cnl","1","135.04","1","135.04","1","135.04","0","0.00"
"10 Jun 2025","ost","1","42.72","1","42.72","1","42.72","0","0.00"
"09 Jun 2025","fxn","5","716.72","5","716.72","5","716.72","0","0.00"
"09 Jun 2025","df1","3","349.74","3","349.74","3","349.74","0","0.00"
"08 Jun 2025","fxn","5","797.14","5","797.14","5","797.14","0","0.00"
"08 Jun 2025","aeb","1","51.90","1","51.90","1","51.90","0","0.00"
"08 Jun 2025","cnl","1","1135.80","1","1135.80","1","1135.80","0","0.00"
"08 Jun 2025","fuj","1","93.84","1","93.84","1","93.84","0","0.00"
"08 Jun 2025","ost","1","100.48","1","100.48","1","100.48","0","0.00"
"07 Jun 2025","fuj","1","50.15","1","50.15","1","50.15","0","0.00"
"07 Jun 2025","df2","1","53.27","1","53.27","1","53.27","0","0.00"
"06 Jun 2025","tnmw","1","85.36","1","85.36","1","85.36","0","0.00"
"06 Jun 2025","zg32","1","67.06","1","67.06","1","67.06","0","0.00"
"06 Jun 2025","cnl","1","89.66","1","89.66","1","89.66","0","0.00"
"06 Jun 2025","fxn","1","46.95","1","46.95","1","46.95","0","0.00"
"05 Jun 2025","fxn","2","68.38","2","68.38","2","68.38","0","0.00"
"05 Jun 2025","qqq","1","57.74","1","57.74","1","57.74","0","0.00"
"05 Jun 2025","cnl","1","54.87","1","54.87","1","54.87","0","0.00"
"04 Jun 2025","fxn","3","253.47","3","253.47","3","253.47","0","0.00"
"04 Jun 2025","cnl","1","36.84","1","36.84","1","36.84","0","0.00"
"04 Jun 2025","8ba","1","171.50","1","171.50","1","171.50","0","0.00"
"04 Jun 2025","97c","1","214.80","1","214.80","1","214.80","0","0.00"
"04 Jun 2025","qqq","1","42.72","1","42.72","1","42.72","0","0.00"
"03 Jun 2025","fxn","4","503.76","4","503.76","4","503.76","0","0.00"
"03 Jun 2025","ost","2","169.22","2","169.22","2","169.22","0","0.00"
"03 Jun 2025","eyc","1","182.62","1","182.62","1","182.62","0","0.00"
"03 Jun 2025","cnl","1","72.27","1","72.27","1","72.27","0","0.00"
"03 Jun 2025","df2","1","296.04","1","296.04","1","296.04","0","0.00"
"03 Jun 2025","xc3","1","72.68","1","72.68","1","72.68","0","0.00"
"02 Jun 2025","fxn","7","620.66","7","620.66","7","620.66","0","0.00"
"02 Jun 2025","ost","1","70.22","1","70.22","1","70.22","0","0.00"
"02 Jun 2025","tnmw","1","19.21","1","19.21","1","19.21","0","0.00"
"01 Jun 2025","fxn","8","1821.25","8","1821.25","8","1821.25","0","0.00"
"01 Jun 2025","cnl","2","101.48","2","101.48","2","101.48","0","0.00"
"01 Jun 2025","df5","2","110.35","2","110.35","2","110.35","0","0.00"
"01 Jun 2025","ost","1","32.83","1","32.83","1","32.83","0","0.00"
"31 May 2025","fxn","13","1382.08","13","1382.08","13","1382.08","0","0.00"
"31 May 2025","df7","5","949.21","5","949.21","5","949.21","0","0.00"
"31 May 2025","ck","2","69.05","2","69.05","2","69.05","0","0.00"
"31 May 2025","df5","2","205.18","2","205.18","2","205.18","0","0.00"
"31 May 2025","ost","1","153.80","1","153.80","1","153.80","0","0.00"
"30 May 2025","fxn","7","773.16","7","773.16","7","773.16","0","0.00"
"30 May 2025","qqq","2","254.72","2","254.72","2","254.72","0","0.00"
"30 May 2025","df5","2","97.30","2","97.30","2","97.30","0","0.00"
"30 May 2025","tnmw","2","204.68","2","204.68","2","204.68","0","0.00"
"29 May 2025","fxn","11","1017.59","11","1017.59","11","1017.59","0","0.00"
"29 May 2025","zg32","2","140.07","2","140.07","2","140.07","0","0.00"
"29 May 2025","df1","1","148.29","1","148.29","1","148.29","0","0.00"
"29 May 2025","df5","1","21.78","1","21.78","1","21.78","0","0.00"
"29 May 2025","97c","1","125.01","1","125.01","1","125.01","0","0.00"
"28 May 2025","fxn","14","1266.83","14","1266.83","14","1266.83","0","0.00"
"28 May 2025","df2","2","55.42","2","55.42","2","55.42","0","0.00"
"28 May 2025","cnl","2","567.59","2","567.59","2","567.59","0","0.00"
"28 May 2025","df5","2","239.66","2","239.66","2","239.66","0","0.00"
"28 May 2025","ykn","1","22.79","1","22.79","1","22.79","0","0.00"
"28 May 2025","97c","1","420.18","1","420.18","1","420.18","0","0.00"
"28 May 2025","df1","1","61.62","1","61.62","1","61.62","0","0.00"
"28 May 2025","fuj","1","88.20","1","88.20","1","88.20","0","0.00"
